"Id","Label","clade","size"
"SA_CNH996B.cluster020","SACNH996B_cluster020","clade10","1"
"SA_CNH996B.cluster021","SACNH996B_cluster021","clade10","1"
"SA_CNH996B.cluster022","SACNH996B_cluster022","clade10","1"
"SA_CNH996B.cluster023","SACNH996B_cluster023","clade10","1"
"SA_CNH996B.cluster024","SACNH996B_cluster024","clade10","1"
"SA_CNH996B.cluster025","SACNH996B_cluster025","clade10","1"
"SA_CNH996B.cluster026","SACNH996B_cluster026","clade10","1"
"SA_CNH996B.cluster027","SACNH996B_cluster027","clade10","1"
"SA_CNH996B.cluster028","SACNH996B_cluster028","clade10","1"
"SA_CNH996B.cluster029","SACNH996B_cluster029","clade10","1"
"SA_CNH996B.cluster030","SACNH996B_cluster030","clade10","1"
"SA_CNH996B.cluster031","SACNH996B_cluster031","clade10","1"
"SA_CNH996B.cluster032","SACNH996B_cluster032","clade10","1"
"SA_CNH996B.cluster033","SACNH996B_cluster033","clade10","1"
"SA_CNH996B.cluster034","SACNH996B_cluster034","clade10","1"
"SA_CNP105.cluster001","SACNP105_cluster001","clade10","1"
"SA_CNP105.cluster002","SACNP105_cluster002","clade10","1"
"SA_CNP105.cluster003","SACNP105_cluster003","clade10","1"
"SA_CNP105.cluster004","SACNP105_cluster004","clade10","1"
"SA_CNP105.cluster005","SACNP105_cluster005","clade10","1"
"SA_CNP105.cluster006","SACNP105_cluster006","clade10","1"
"SA_CNP105.cluster007","SACNP105_cluster007","clade10","1"
"SA_CNP105.cluster008","SACNP105_cluster008","clade10","1"
"SA_CNP105.cluster009","SACNP105_cluster009","clade10","1"
"SA_CNP105.cluster010","SACNP105_cluster010","clade10","1"
"SA_CNP105.cluster011","SACNP105_cluster011","clade10","1"
"SA_CNP105.cluster012","SACNP105_cluster012","clade10","1"
"SA_CNP105.cluster013","SACNP105_cluster013","clade10","1"
"SA_CNP105.cluster014","SACNP105_cluster014","clade10","1"
"SA_CNP105.cluster015","SACNP105_cluster015","clade10","1"
"SA_CNP105.cluster016","SACNP105_cluster016","clade10","1"
"SA_CNP105.cluster017","SACNP105_cluster017","clade10","1"
"SA_CNP105.cluster018","SACNP105_cluster018","clade10","1"
"SA_CNP105.cluster019","SACNP105_cluster019","clade10","1"
"SA_CNP105.cluster020","SACNP105_cluster020","clade10","1"
"SA_CNP105.cluster021","SACNP105_cluster021","clade10","1"
"SA_CNP105.cluster022","SACNP105_cluster022","clade10","1"
"SA_CNP105.cluster023","SACNP105_cluster023","clade10","1"
"SA_CNP105.cluster024","SACNP105_cluster024","clade10","1"
"SA_CNP105.cluster025","SACNP105_cluster025","clade10","1"
"SA_CNP105.cluster026","SACNP105_cluster026","clade10","1"
"SA_CNP105.cluster027","SACNP105_cluster027","clade10","1"
"SA_CNP105.cluster028","SACNP105_cluster028","clade10","1"
"SA_CNP105.cluster029","SACNP105_cluster029","clade10","1"
"SA_CNP105.cluster030","SACNP105_cluster030","clade10","1"
"SA_CNP105.cluster031","SACNP105_cluster031","clade10","1"
"SA_CNP193.cluster001","SACNP193_cluster001","clade10","1"
"SA_CNP193.cluster002","SACNP193_cluster002","clade10","1"
"SA_CNP193.cluster003","SACNP193_cluster003","clade10","1"
"SA_CNP193.cluster004","SACNP193_cluster004","clade10","1"
"SA_CNP193.cluster005","SACNP193_cluster005","clade10","1"
"SA_CNP193.cluster006","SACNP193_cluster006","clade10","1"
"SA_CNP193.cluster007","SACNP193_cluster007","clade10","1"
"SA_CNP193.cluster008","SACNP193_cluster008","clade10","1"
"SA_CNP193.cluster009","SACNP193_cluster009","clade10","1"
"SA_CNP193.cluster010","SACNP193_cluster010","clade10","1"
"SA_CNP193.cluster011","SACNP193_cluster011","clade10","1"
"SA_CNP193.cluster012","SACNP193_cluster012","clade10","1"
"SA_CNP193.cluster013","SACNP193_cluster013","clade10","1"
"SA_CNP193.cluster014","SACNP193_cluster014","clade10","1"
"SA_CNP193.cluster015","SACNP193_cluster015","clade10","1"
"SA_CNP193.cluster016","SACNP193_cluster016","clade10","1"
"SA_CNP193.cluster017","SACNP193_cluster017","clade10","1"
"SA_CNP193.cluster018","SACNP193_cluster018","clade10","1"
"SA_CNP193.cluster019","SACNP193_cluster019","clade10","1"
"SA_CNP193.cluster020","SACNP193_cluster020","clade10","1"
"SA_CNP193.cluster021","SACNP193_cluster021","clade10","1"
"SA_CNP193.cluster022","SACNP193_cluster022","clade10","1"
"SA_CNP193.cluster023","SACNP193_cluster023","clade10","1"
"SA_CNP193.cluster024","SACNP193_cluster024","clade10","1"
"SA_CNP193.cluster025","SACNP193_cluster025","clade10","1"
"SA_CNP193.cluster026","SACNP193_cluster026","clade10","1"
"SA_CNP193.cluster027","SACNP193_cluster027","clade10","1"
"SA_CNP193.cluster028","SACNP193_cluster028","clade10","1"
"SA_CNP193.cluster029","SACNP193_cluster029","clade10","1"
"SA_CNQ748.cluster001","SACNQ748_cluster001","clade10","1"
"SA_CNQ748.cluster002","SACNQ748_cluster002","clade10","1"
"SA_CNQ748.cluster003","SACNQ748_cluster003","clade10","1"
"SA_CNQ748.cluster004","SACNQ748_cluster004","clade10","1"
"SA_CNQ748.cluster005","SACNQ748_cluster005","clade10","1"
"SA_CNQ748.cluster006","SACNQ748_cluster006","clade10","1"
"SA_CNQ748.cluster007","SACNQ748_cluster007","clade10","1"
"SA_CNQ748.cluster008","SACNQ748_cluster008","clade10","1"
"SA_CNQ748.cluster009","SACNQ748_cluster009","clade10","1"
"SA_CNQ748.cluster010","SACNQ748_cluster010","clade10","1"
"SA_CNQ748.cluster011","SACNQ748_cluster011","clade10","1"
"SA_CNQ748.cluster012","SACNQ748_cluster012","clade10","1"
"SA_CNQ748.cluster013","SACNQ748_cluster013","clade10","1"
"SA_CNQ748.cluster014","SACNQ748_cluster014","clade10","1"
"SA_CNQ748.cluster015","SACNQ748_cluster015","clade10","1"
"SA_CNQ748.cluster016","SACNQ748_cluster016","clade10","1"
"SA_CNQ748.cluster017","SACNQ748_cluster017","clade10","1"
"SA_CNQ748.cluster018","SACNQ748_cluster018","clade10","1"
"SA_CNQ748.cluster019","SACNQ748_cluster019","clade10","1"
"SA_CNQ748.cluster020","SACNQ748_cluster020","clade10","1"
"SA_CNQ748.cluster021","SACNQ748_cluster021","clade10","1"
"SA_CNQ748.cluster022","SACNQ748_cluster022","clade10","1"
"SA_CNQ748.cluster023","SACNQ748_cluster023","clade10","1"
"SA_CNQ748.cluster024","SACNQ748_cluster024","clade10","1"
"SA_CNQ748.cluster025","SACNQ748_cluster025","clade10","1"
"SA_CNQ748.cluster026","SACNQ748_cluster026","clade10","1"
"SA_CNQ748.cluster027","SACNQ748_cluster027","clade10","1"
"SA_CNQ748.cluster028","SACNQ748_cluster028","clade10","1"
"SA_CNQ748.cluster031","SACNQ748_cluster031","clade10","1"
"SA_CNQ748.cluster032","SACNQ748_cluster032","clade10","1"
"SA_CNQ748.cluster033","SACNQ748_cluster033","clade10","1"
"SA_CNQ748.cluster034","SACNQ748_cluster034","clade10","1"
"SA_CNQ884.cluster001","SACNQ884_cluster001","clade10","1"
"SA_CNQ884.cluster002","SACNQ884_cluster002","clade10","1"
"SA_CNQ884.cluster003","SACNQ884_cluster003","clade10","1"
"SA_CNQ884.cluster004","SACNQ884_cluster004","clade10","1"
"SA_CNQ884.cluster005","SACNQ884_cluster005","clade10","1"
"SA_CNQ884.cluster006","SACNQ884_cluster006","clade10","1"
"SA_CNQ884.cluster007","SACNQ884_cluster007","clade10","1"
"SA_CNQ884.cluster008","SACNQ884_cluster008","clade10","1"
"SA_CNQ884.cluster009","SACNQ884_cluster009","clade10","1"
"SA_CNQ884.cluster010","SACNQ884_cluster010","clade10","1"
"SA_CNQ884.cluster011","SACNQ884_cluster011","clade10","1"
"SA_CNQ884.cluster012","SACNQ884_cluster012","clade10","1"
"SA_CNQ884.cluster013","SACNQ884_cluster013","clade10","1"
"SA_CNQ884.cluster014","SACNQ884_cluster014","clade10","1"
"SA_CNQ884.cluster015","SACNQ884_cluster015","clade10","1"
"SA_CNQ884.cluster016","SACNQ884_cluster016","clade10","1"
"SA_CNQ884.cluster017","SACNQ884_cluster017","clade10","1"
"SA_CNQ884.cluster018","SACNQ884_cluster018","clade10","1"
"SA_CNQ884.cluster019","SACNQ884_cluster019","clade10","1"
"SA_CNQ884.cluster020","SACNQ884_cluster020","clade10","1"
"SA_CNQ884.cluster021","SACNQ884_cluster021","clade10","1"
"SA_CNQ884.cluster022","SACNQ884_cluster022","clade10","1"
"SA_CNQ884.cluster023","SACNQ884_cluster023","clade10","1"
"SA_CNQ884.cluster024","SACNQ884_cluster024","clade10","1"
"SA_CNQ884.cluster025","SACNQ884_cluster025","clade10","1"
"SA_CNQ884.cluster026","SACNQ884_cluster026","clade10","1"
"SA_CNQ884.cluster027","SACNQ884_cluster027","clade10","1"
"SA_CNQ884.cluster028","SACNQ884_cluster028","clade10","1"
"SA_CNQ884.cluster029","SACNQ884_cluster029","clade10","1"
"SA_CNQ884.cluster030","SACNQ884_cluster030","clade10","1"
"SA_CNQ884.cluster031","SACNQ884_cluster031","clade10","1"
"SA_CNQ884.cluster032","SACNQ884_cluster032","clade10","1"
"SA_CNQ884.cluster033","SACNQ884_cluster033","clade10","1"
"SA_CNQ884.cluster034","SACNQ884_cluster034","clade10","1"
"SA_CNQ884.cluster035","SACNQ884_cluster035","clade10","1"
"SA_CNQ884.cluster036","SACNQ884_cluster036","clade10","1"
"SA_CNR107.cluster001","SACNR107_cluster001","clade10","1"
"SA_CNR107.cluster002","SACNR107_cluster002","clade10","1"
"SA_CNR107.cluster004","SACNR107_cluster004","clade10","1"
"SA_CNR107.cluster005","SACNR107_cluster005","clade10","1"
"SA_CNR107.cluster006","SACNR107_cluster006","clade10","1"
"SA_CNR107.cluster007","SACNR107_cluster007","clade10","1"
"SA_CNR107.cluster008","SACNR107_cluster008","clade10","1"
"SA_CNR107.cluster009","SACNR107_cluster009","clade10","1"
"SA_CNR107.cluster010","SACNR107_cluster010","clade10","1"
"SA_CNR107.cluster011","SACNR107_cluster011","clade10","1"
"SA_CNR107.cluster012","SACNR107_cluster012","clade10","1"
"SA_CNR107.cluster013","SACNR107_cluster013","clade10","1"
"SA_CNR107.cluster014","SACNR107_cluster014","clade10","1"
"SA_CNR107.cluster015","SACNR107_cluster015","clade10","1"
"SA_CNR107.cluster016","SACNR107_cluster016","clade10","1"
"SA_CNR107.cluster017","SACNR107_cluster017","clade10","1"
"SA_CNR107.cluster018","SACNR107_cluster018","clade10","1"
"SA_CNR107.cluster019","SACNR107_cluster019","clade10","1"
"SA_CNR107.cluster020","SACNR107_cluster020","clade10","1"
"SA_CNR107.cluster021","SACNR107_cluster021","clade10","1"
"SA_CNR107.cluster022","SACNR107_cluster022","clade10","1"
"SA_CNR107.cluster023","SACNR107_cluster023","clade10","1"
"SA_CNR107.cluster024","SACNR107_cluster024","clade10","1"
"SA_CNR107.cluster025","SACNR107_cluster025","clade10","1"
"SA_CNR107.cluster026","SACNR107_cluster026","clade10","1"
"SA_CNR107.cluster027","SACNR107_cluster027","clade10","1"
"SA_CNR107.cluster028","SACNR107_cluster028","clade10","1"
"SA_CNR425.cluster001","SACNR425_cluster001","clade10","1"
"SA_CNR425.cluster002","SACNR425_cluster002","clade10","1"
"SA_CNR425.cluster003","SACNR425_cluster003","clade10","1"
"SA_CNR425.cluster004","SACNR425_cluster004","clade10","1"
"SA_CNR425.cluster005","SACNR425_cluster005","clade10","1"
"SA_CNR425.cluster006","SACNR425_cluster006","clade10","1"
"SA_CNR425.cluster007","SACNR425_cluster007","clade10","1"
"SA_CNR425.cluster008","SACNR425_cluster008","clade10","1"
"SA_CNR425.cluster009","SACNR425_cluster009","clade10","1"
"SA_CNR425.cluster010","SACNR425_cluster010","clade10","1"
"SA_CNR425.cluster011","SACNR425_cluster011","clade10","1"
"SA_CNR425.cluster012","SACNR425_cluster012","clade10","1"
"SA_CNR425.cluster013","SACNR425_cluster013","clade10","1"
"SA_CNR425.cluster014","SACNR425_cluster014","clade10","1"
"SA_CNR425.cluster015","SACNR425_cluster015","clade10","1"
"SA_CNR425.cluster016","SACNR425_cluster016","clade10","1"
"SA_CNR425.cluster017","SACNR425_cluster017","clade10","1"
"SA_CNR425.cluster018","SACNR425_cluster018","clade10","1"
"SA_CNR425.cluster019","SACNR425_cluster019","clade10","1"
"SA_CNR425.cluster020","SACNR425_cluster020","clade10","1"
"SA_CNR425.cluster021","SACNR425_cluster021","clade10","1"
"SA_CNR425.cluster022","SACNR425_cluster022","clade10","1"
"SA_CNR425.cluster023","SACNR425_cluster023","clade10","1"
"SA_CNR425.cluster024","SACNR425_cluster024","clade10","1"
"SA_CNR425.cluster025","SACNR425_cluster025","clade10","1"
"SA_CNR425.cluster026","SACNR425_cluster026","clade10","1"
"SA_CNR425.cluster027","SACNR425_cluster027","clade10","1"
"SA_CNR425.cluster028","SACNR425_cluster028","clade10","1"
"SA_CNR425.cluster029","SACNR425_cluster029","clade10","1"
"SA_CNR425.cluster030","SACNR425_cluster030","clade10","1"
"SA_CNR425.cluster032","SACNR425_cluster032","clade10","1"
"SA_CNR921.cluster001","SACNR921_cluster001","clade10","1"
"SA_CNR921.cluster002","SACNR921_cluster002","clade10","1"
"SA_CNR921.cluster003","SACNR921_cluster003","clade10","1"
"SA_CNR921.cluster004","SACNR921_cluster004","clade10","1"
"SA_CNR921.cluster005","SACNR921_cluster005","clade10","1"
"SA_CNR921.cluster006","SACNR921_cluster006","clade10","1"
"SA_CNR921.cluster007","SACNR921_cluster007","clade10","1"
"SA_CNR921.cluster008","SACNR921_cluster008","clade10","1"
"SA_CNR921.cluster009","SACNR921_cluster009","clade10","1"
"SA_CNR921.cluster010","SACNR921_cluster010","clade10","1"
"SA_CNR921.cluster011","SACNR921_cluster011","clade10","1"
"SA_CNR921.cluster012","SACNR921_cluster012","clade10","1"
"SA_CNR921.cluster013","SACNR921_cluster013","clade10","1"
"SA_CNR921.cluster014","SACNR921_cluster014","clade10","1"
"SA_CNR921.cluster015","SACNR921_cluster015","clade10","1"
"SA_CNR921.cluster016","SACNR921_cluster016","clade10","1"
"SA_CNR921.cluster017","SACNR921_cluster017","clade10","1"
"SA_CNR921.cluster018","SACNR921_cluster018","clade10","1"
"SA_CNR921.cluster019","SACNR921_cluster019","clade10","1"
"SA_CNR921.cluster020","SACNR921_cluster020","clade10","1"
"SA_CNR921.cluster021","SACNR921_cluster021","clade10","1"
"SA_CNR921.cluster022","SACNR921_cluster022","clade10","1"
"SA_CNR921.cluster023","SACNR921_cluster023","clade10","1"
"SA_CNR921.cluster024","SACNR921_cluster024","clade10","1"
"SA_CNS051.cluster001","SACNS051_cluster001","clade10","1"
"SA_CNS051.cluster002","SACNS051_cluster002","clade10","1"
"SA_CNS051.cluster003","SACNS051_cluster003","clade10","1"
"SA_CNS051.cluster004","SACNS051_cluster004","clade10","1"
"SA_CNS051.cluster005","SACNS051_cluster005","clade10","1"
"SA_CNS051.cluster006","SACNS051_cluster006","clade10","1"
"SA_CNS051.cluster007","SACNS051_cluster007","clade10","1"
"SA_CNS051.cluster008","SACNS051_cluster008","clade10","1"
"SA_CNS051.cluster009","SACNS051_cluster009","clade10","1"
"SA_CNS051.cluster010","SACNS051_cluster010","clade10","1"
"SA_CNS051.cluster011","SACNS051_cluster011","clade10","1"
"SA_CNS051.cluster012","SACNS051_cluster012","clade10","1"
"SA_CNS051.cluster013","SACNS051_cluster013","clade10","1"
"SA_CNS051.cluster014","SACNS051_cluster014","clade10","1"
"SA_CNS051.cluster015","SACNS051_cluster015","clade10","1"
"SA_CNS051.cluster016","SACNS051_cluster016","clade10","1"
"SA_CNS051.cluster017","SACNS051_cluster017","clade10","1"
"SA_CNS051.cluster018","SACNS051_cluster018","clade10","1"
"SA_CNS051.cluster019","SACNS051_cluster019","clade10","1"
"SA_CNS051.cluster020","SACNS051_cluster020","clade10","1"
"SA_CNS051.cluster021","SACNS051_cluster021","clade10","1"
"SA_CNS051.cluster022","SACNS051_cluster022","clade10","1"
"SA_CNS051.cluster024","SACNS051_cluster024","clade10","1"
"SA_CNS051.cluster025","SACNS051_cluster025","clade10","1"
"SA_CNS051.cluster026","SACNS051_cluster026","clade10","1"
"SA_CNS051.cluster027","SACNS051_cluster027","clade10","1"
"SA_CNS205.cluster001","SACNS205_cluster001","clade10","1"
"SA_CNS205.cluster002","SACNS205_cluster002","clade10","1"
"SA_CNS205.cluster003","SACNS205_cluster003","clade10","1"
"SA_CNS205.cluster004","SACNS205_cluster004","clade10","1"
"SA_CNS205.cluster005","SACNS205_cluster005","clade10","1"
"SA_CNS205.cluster006","SACNS205_cluster006","clade10","1"
"SA_CNS205.cluster007","SACNS205_cluster007","clade10","1"
"SA_CNS205.cluster008","SACNS205_cluster008","clade10","1"
"SA_CNS205.cluster009","SACNS205_cluster009","clade10","1"
"SA_CNS205.cluster010","SACNS205_cluster010","clade10","1"
"SA_CNS205.cluster011","SACNS205_cluster011","clade10","1"
"SA_CNS205.cluster012","SACNS205_cluster012","clade10","1"
"SA_CNS205.cluster013","SACNS205_cluster013","clade10","1"
"SA_CNS205.cluster014","SACNS205_cluster014","clade10","1"
"SA_CNS205.cluster015","SACNS205_cluster015","clade10","1"
"SA_CNS205.cluster016","SACNS205_cluster016","clade10","1"
"SA_CNS205.cluster017","SACNS205_cluster017","clade10","1"
"SA_CNS205.cluster018","SACNS205_cluster018","clade10","1"
"SA_CNS205.cluster019","SACNS205_cluster019","clade10","1"
"SA_CNS205.cluster020","SACNS205_cluster020","clade10","1"
"SA_CNS205.cluster021","SACNS205_cluster021","clade10","1"
"SA_CNS205.cluster022","SACNS205_cluster022","clade10","1"
"SA_CNS205.cluster023","SACNS205_cluster023","clade10","1"
"SA_CNS205.cluster024","SACNS205_cluster024","clade10","1"
"SA_CNS205.cluster025","SACNS205_cluster025","clade10","1"
"SA_CNS237.cluster001","SACNS237_cluster001","clade4","1"
"SA_CNS237.cluster002","SACNS237_cluster002","clade4","1"
"SA_CNS237.cluster003","SACNS237_cluster003","clade4","1"
"SA_CNS237.cluster004","SACNS237_cluster004","clade4","1"
"SA_CNS237.cluster005","SACNS237_cluster005","clade4","1"
"SA_CNS237.cluster006","SACNS237_cluster006","clade4","1"
"SA_CNS237.cluster007","SACNS237_cluster007","clade4","1"
"SA_CNS237.cluster008","SACNS237_cluster008","clade4","1"
"SA_CNS237.cluster009","SACNS237_cluster009","clade4","1"
"SA_CNS237.cluster010","SACNS237_cluster010","clade4","1"
"SA_CNS237.cluster011","SACNS237_cluster011","clade4","1"
"SA_CNS237.cluster012","SACNS237_cluster012","clade4","1"
"SA_CNS237.cluster013","SACNS237_cluster013","clade4","1"
"SA_CNS237.cluster014","SACNS237_cluster014","clade4","1"
"SA_CNS237.cluster015","SACNS237_cluster015","clade4","1"
"SA_CNS237.cluster016","SACNS237_cluster016","clade4","1"
"SA_CNS237.cluster017","SACNS237_cluster017","clade4","1"
"SA_CNS237.cluster018","SACNS237_cluster018","clade4","1"
"SA_CNS237.cluster019","SACNS237_cluster019","clade4","1"
"SA_CNS237.cluster020","SACNS237_cluster020","clade4","1"
"SA_CNS237.cluster022","SACNS237_cluster022","clade4","1"
"SA_CNS243.cluster001","SACNS243_cluster001","clade10","1"
"SA_CNS243.cluster002","SACNS243_cluster002","clade10","1"
"SA_CNS243.cluster003","SACNS243_cluster003","clade10","1"
"SA_CNS243.cluster004","SACNS243_cluster004","clade10","1"
"SA_CNS243.cluster005","SACNS243_cluster005","clade10","1"
"SA_CNS243.cluster006","SACNS243_cluster006","clade10","1"
"SA_CNS243.cluster007","SACNS243_cluster007","clade10","1"
"SA_CNS243.cluster008","SACNS243_cluster008","clade10","1"
"SA_CNS243.cluster009","SACNS243_cluster009","clade10","1"
"SA_CNS243.cluster010","SACNS243_cluster010","clade10","1"
"SA_CNS243.cluster011","SACNS243_cluster011","clade10","1"
"SA_CNS243.cluster012","SACNS243_cluster012","clade10","1"
"SA_CNS243.cluster013","SACNS243_cluster013","clade10","1"
"SA_CNS243.cluster014","SACNS243_cluster014","clade10","1"
"SA_CNS243.cluster015","SACNS243_cluster015","clade10","1"
"SA_CNS243.cluster016","SACNS243_cluster016","clade10","1"
"SA_CNS243.cluster018","SACNS243_cluster018","clade10","1"
"SA_CNS243.cluster019","SACNS243_cluster019","clade10","1"
"SA_CNS243.cluster020","SACNS243_cluster020","clade10","1"
"SA_CNS243.cluster021","SACNS243_cluster021","clade10","1"
"SA_CNS243.cluster022","SACNS243_cluster022","clade10","1"
"SA_CNS243.cluster023","SACNS243_cluster023","clade10","1"
"SA_CNS243.cluster024","SACNS243_cluster024","clade10","1"
"SA_CNS243.cluster025","SACNS243_cluster025","clade10","1"
"SA_CNS243.cluster026","SACNS243_cluster026","clade10","1"
"SA_CNS243.cluster027","SACNS243_cluster027","clade10","1"
"SA_CNS243.cluster028","SACNS243_cluster028","clade10","1"
"SA_CNS243.cluster029","SACNS243_cluster029","clade10","1"
"SA_CNS243.cluster030","SACNS243_cluster030","clade10","1"
"SA_CNS243.cluster031","SACNS243_cluster031","clade10","1"
"SA_CNS243.cluster032","SACNS243_cluster032","clade10","1"
"SA_CNS243.cluster033","SACNS243_cluster033","clade10","1"
"SA_CNS243.cluster034","SACNS243_cluster034","clade10","1"
