Id,Label,clade,size,gcf.num,modularity_class
SpCNT796_HI.contig_50.region001,SpCNT796_HI_c50_001,pacifica,1,GCF4205,M2
SpCNT851_HI.contig_48.region001,SpCNT851_HI_c48_001,pacifica,1,GCF4205,M2
SpCNT045_FJ.contig_18.region001,SpCNT045_FJ_c18_001,oceanensis,1,GCF3933,M2
SpCNT003_FJ.contig_61.region001,SpCNT003_FJ_c61_001,pacifica,1,GCF4008,M2
SaCNT005_FJ.contig_20.region001,SaCNT005_FJ_c20_001,arenicola,1,GCF1958,M3
SaCNT800_HI.contig_5.region001,SaCNT800_HI_c5_001,arenicola,1,GCF1958,M3
SaCNH877_BA.contig_35.region001,SaCNH877_BA_c35_001,arenicola,1,GCF2038,M3
SaCNS296_PL.contig_4.region001,SaCNS296_PL_c4_001,arenicola,1,GCF1958,M3
SaCNB458_BA.contig_38.region001,SaCNB458_BA_c38_001,arenicola,1,GCF2038,M3
SaCNQ884_GU.contig_2.region001,SaCNQ884_GU_c2_001,arenicola,1,GCF1958,M3
SaCNH643_BA.contig_32.region001,SaCNH643_BA_c32_001,arenicola,1,GCF1958,M3
SaCNH718_RS.contig_6.region001,SaCNH718_RS_c6_001,arenicola,1,GCF1958,M3
SaCNS299_PL.contig_13.region001,SaCNS299_PL_c13_001,arenicola,1,GCF1958,M3
SaCNH996_SC.contig_29.region001,SaCNH996_SC_c29_001,arenicola,1,GCF1958,M3
SaCNT857_HI.contig_38.region001,SaCNT857_HI_c38_001,arenicola,1,GCF2022,M3
SaCNP193_SC.contig_31.region001,SaCNP193_SC_c31_001,arenicola,1,GCF2038,M3
SaCNS243_PL.contig_8.region001,SaCNS243_PL_c8_001,arenicola,1,GCF1958,M3
SaCNH964_SC.contig_31.region001,SaCNH964_SC_c31_001,arenicola,1,GCF2038,M3
SaCNT850_HI.contig_21.region001,SaCNT850_HI_c21_001,arenicola,1,GCF1958,M3
SaCNS848_FJ.contig_5.region001,SaCNS848_FJ_c5_001,arenicola,1,GCF2038,M3
SpCNR510_GU.contig_21.region001,SpCNR510_GU_c21_001,pacifica,1,GCF4007,M3
SaCNP105_SC.contig_30.region001,SaCNP105_SC_c30_001,arenicola,1,GCF2038,M3
SpCNR894_PL.contig_48.region001,SpCNR894_PL_c48_001,pacifica,1,GCF4008,M3
SpCNS237_PL.contig_20.region001,SpCNS237_PL_c20_001,mooreana,1,GCF4068,M3
SpCNT603_FJ.contig_30.region001,SpCNT603_FJ_c30_001,pacifica,1,GCF4007,M3
SaCNY011_BA.contig_37.region001,SaCNY011_BA_c37_001,arenicola,1,GCF1958,M3
StCNH898_BA.contig_22.region001,StCNH898_BA_c22_001,tropica,1,GCF4826,M3
SaCNX481_PM.contig_18.region001,SaCNX481_PM_c18_001,arenicola,1,GCF1958,M3
SpCNS103_PL.contig_22.region001,SpCNS103_PL_c22_001,pacifica,1,GCF4007,M3
SaCNT005_FJ.contig_21.region001,SaCNT005_FJ_c21_001,arenicola,1,GCF1958,M3
SaCNY231_FJ.contig_9.region001,SaCNY231_FJ_c9_001,arenicola,1,GCF1958,M3
SaCNT799_HI.contig_21.region001,SaCNT799_HI_c21_001,arenicola,1,GCF1958,M3
SaCNY694_YU.contig_18.region001,SaCNY694_YU_c18_001,arenicola,1,GCF2038,M3
SaCNT849_HI.contig_6.region002,SaCNT849_HI_c6_002,arenicola,1,GCF1958,M3
SaCNX482_PM.contig_18.region001,SaCNX482_PM_c18_001,arenicola,1,GCF1958,M3
SpCNY330_SC.contig_33.region001,SpCNY330_SC_c33_001,pacifica,1,GCF4007,M3
SpCNY673_MD.contig_21.region001,SpCNY673_MD_c21_001,oceanensis,1,GCF4007,M3
SpDSM45543_FJ.contig_0.region025,SpDSM45543_FJ_c0_025,oceanensis,1,GCF4068,M3
SpCNT569_FJ.contig_9.region002,SpCNT569_FJ_c9_002,fenicalii,1,GCF4093,M3
SaCNR107_GU.contig_9.region001,SaCNR107_GU_c9_001,arenicola,1,GCF1958,M3
SaCNY690_YU.contig_9.region001,SaCNY690_YU_c9_001,arenicola,1,GCF1958,M3
SaCNH905_BA.contig_36.region001,SaCNH905_BA_c36_001,arenicola,1,GCF2038,M3
SaCNH996B_SC.contig_23.region001,SaCNH996B_SC_c23_001,arenicola,1,GCF1958,M3
SpCNY239_FJ.contig_23.region001,SpCNY239_FJ_c23_001,pacifica,1,GCF4007,M3
SpCNT001_FJ.contig_26.region001,SpCNT001_FJ_c26_001,pacifica,1,GCF4007,M3
SpCNT796_HI.contig_13.region001,SpCNT796_HI_c13_001,pacifica,1,GCF4089,M3
SaCNY685_YU.contig_31.region001,SaCNY685_YU_c31_001,arenicola,1,GCF2038,M3
SpCNY703_MD.contig_17.region001,SpCNY703_MD_c17_001,oceanensis,1,GCF4068,M3
SpCNT609_FJ.contig_1.region001,SpCNT609_FJ_c1_001,pacifica,1,GCF4068,M3
SaCNH941_SC.contig_11.region001,SaCNH941_SC_c11_001,arenicola,1,GCF2022,M3
SaCNS243_PL.contig_8.region002,SaCNS243_PL_c8_002,arenicola,1,GCF1958,M3
SpDSM45547_FJ.contig_0.region006,SpDSM45547_FJ_c0_006,oceanensis,1,GCF4068,M3
SaCNY260_FJ.contig_8.region001,SaCNY260_FJ_c8_001,arenicola,1,GCF1958,M3
SaCNH877_BA.contig_2.region001,SaCNH877_BA_c2_001,arenicola,1,GCF2022,M3
SpCNS055_PL.contig_30.region001,SpCNS055_PL_c30_001,vitiensis,1,GCF4068,M3
SpCNT133_FJ.contig_11.region001,SpCNT133_FJ_c11_001,pacifica,1,GCF4068,M3
SaCNH941_SC.contig_31.region001,SaCNH941_SC_c31_001,arenicola,1,GCF2038,M3
SpCNY331_SC.contig_18.region001,SpCNY331_SC_c18_001,pacifica,1,GCF3894,M3
SpCNY666_MD.contig_29.region001,SpCNY666_MD_c29_001,goodfellowii,1,GCF3865,M3
SpCNT403_FJ.contig_21.region001,SpCNT403_FJ_c21_001,oceanensis,1,GCF4093,M3
SaCNY486_PV.contig_24.region001,SaCNY486_PV_c24_001,arenicola,1,GCF1958,M3
SaCNY690_YU.contig_27.region001,SaCNY690_YU_c27_001,arenicola,1,GCF2038,M3
SpCNR894_PL.contig_23.region001,SpCNR894_PL_c23_001,pacifica,1,GCF4007,M3
SpCNT084_FJ.contig_14.region001,SpCNT084_FJ_c14_001,pacifica,1,GCF4007,M3
SpCNR942_PL.contig_35.region001,SpCNR942_PL_c35_001,fenicalii,1,GCF4089,M3
StCNS416_BA.contig_0.region002,StCNS416_BA_c0_002,tropica,1,GCF4782,M3
SaCNS820_FJ.contig_17.region001,SaCNS820_FJ_c17_001,arenicola,1,GCF1958,M3
SaCNY234_FJ.contig_9.region001,SaCNY234_FJ_c9_001,arenicola,1,GCF1958,M3
SaCNT800_HI.contig_5.region002,SaCNT800_HI_c5_002,arenicola,1,GCF2022,M3
SpCNT084_FJ.contig_8.region001,SpCNT084_FJ_c8_001,pacifica,1,GCF4068,M3
SpCNT029_FJ.contig_15.region001,SpCNT029_FJ_c15_001,oceanensis,1,GCF4068,M3
StCNB536_BA.contig_4.region001,StCNB536_BA_c4_001,tropica,1,GCF4782,M3
StCNH898_BA.contig_1.region001,StCNH898_BA_c1_001,tropica,1,GCF4782,M3
SaCNS673_FJ.contig_3.region002,SaCNS673_FJ_c3_002,arenicola,1,GCF1958,M3
SaCNY280_FJ.contig_28.region001,SaCNY280_FJ_c28_001,arenicola,1,GCF2038,M3
SaCNH713_RS.contig_10.region001,SaCNH713_RS_c10_001,arenicola,1,GCF2022,M3
SpCNT851_HI.contig_12.region001,SpCNT851_HI_c12_001,pacifica,1,GCF4089,M3
StCNY678_YU.contig_0.region001,StCNY678_YU_c0_001,tropica,1,GCF4826,M3
SpCNY331_SC.contig_33.region001,SpCNY331_SC_c33_001,pacifica,1,GCF4007,M3
SaCNP193_SC.contig_13.region001,SaCNP193_SC_c13_001,arenicola,1,GCF2022,M3
StCNR699_BA.contig_0.region001,StCNR699_BA_c0_001,tropica,1,GCF4782,M3
StCNY681_YU.contig_5.region001,StCNY681_YU_c5_001,tropica,1,GCF4068,M3
SpCNT854_HI.contig_24.region001,SpCNT854_HI_c24_001,oceanensis,1,GCF4068,M3
SpCNY363_SC.contig_35.region001,SpCNY363_SC_c35_001,pacifica,1,GCF4089,M3
SpCNY498_PV.contig_23.region001,SpCNY498_PV_c23_001,pacifica,1,GCF4007,M3
SpCNY363_SC.contig_66.region001,SpCNY363_SC_c66_001,pacifica,1,GCF4007,M3
SaCNS051_PL.contig_17.region001,SaCNS051_PL_c17_001,arenicola,1,GCF1958,M3
StCNY012_BA.contig_6.region002,StCNY012_BA_c6_002,tropica,1,GCF4826,M3
StCNB536_BA.contig_21.region001,StCNB536_BA_c21_001,tropica,1,GCF4826,M3
StCNY681_YU.contig_20.region001,StCNY681_YU_c20_001,tropica,1,GCF4826,M3
SaCNH964_SC.contig_14.region001,SaCNH964_SC_c14_001,arenicola,1,GCF2022,M3
SaCNR921_PL.contig_10.region001,SaCNR921_PL_c10_001,arenicola,1,GCF1958,M3
SpCNT584_FJ.contig_34.region001,SpCNT584_FJ_c34_001,oceanensis,1,GCF4007,M3
SpCNR510_GU.contig_37.region001,SpCNR510_GU_c37_001,pacifica,1,GCF3865,M3
SpCNS103_PL.contig_47.region001,SpCNS103_PL_c47_001,pacifica,1,GCF4008,M3
SaCNX891_PM.contig_14.region001,SaCNX891_PM_c14_001,arenicola,1,GCF2038,M3
SpCNT855_HI.contig_34.region001,SpCNT855_HI_c34_001,pacifica,1,GCF4007,M3
SpCNR909_PL.contig_54.region001,SpCNR909_PL_c54_001,pacifica,1,GCF4089,M3
SaCNS299_PL.contig_18.region001,SaCNS299_PL_c18_001,arenicola,1,GCF1958,M3
SaCNH996_SC.contig_32.region001,SaCNH996_SC_c32_001,arenicola,1,GCF1958,M3
SaCNY230_FJ.contig_35.region001,SaCNY230_FJ_c35_001,arenicola,1,GCF1958,M3
SpCNR114_GU.contig_35.region001,SpCNR114_GU_c35_001,pacifica,1,GCF4007,M3
SpCNT131_FJ.contig_47.region001,SpCNT131_FJ_c47_001,pacifica,1,GCF4089,M3
SpDSM45548_FJ.contig_1.region010,SpDSM45548_FJ_c1_010,vitiensis,1,GCF4068,M3
SaCNT798_HI.contig_8.region001,SaCNT798_HI_c8_001,arenicola,1,GCF1958,M3
SpCNQ768_GU.contig_22.region001,SpCNQ768_GU_c22_001,pacifica,1,GCF4007,M3
SpCNS996_FJ.contig_21.region002,SpCNS996_FJ_c21_002,oceanensis,1,GCF4068,M3
SpCNT003_FJ.contig_32.region001,SpCNT003_FJ_c32_001,pacifica,1,GCF4007,M3
SpCNT045_FJ.contig_19.region002,SpCNT045_FJ_c19_002,oceanensis,1,GCF4068,M3
SaCNB458_BA.contig_9.region001,SaCNB458_BA_c9_001,arenicola,1,GCF1958,M3
SaCNH905_BA.contig_12.region001,SaCNH905_BA_c12_001,arenicola,1,GCF2022,M3
SaCNS325_PL.contig_3.region002,SaCNS325_PL_c3_002,arenicola,1,GCF1958,M3
SpCNT131_FJ.contig_34.region001,SpCNT131_FJ_c34_001,pacifica,1,GCF4007,M3
SpCNT403_FJ.contig_51.region001,SpCNT403_FJ_c51_001,oceanensis,1,GCF4068,M3
SaCNR107_GU.contig_17.region001,SaCNR107_GU_c17_001,arenicola,1,GCF1958,M3
SaCNX814_PM.contig_8.region001,SaCNX814_PM_c8_001,arenicola,1,GCF2038,M3
SaCNT857_HI.contig_28.region001,SaCNT857_HI_c28_001,arenicola,1,GCF1958,M3
SaCNX482_PM.contig_6.region001,SaCNX482_PM_c6_001,arenicola,1,GCF1958,M3
SaCNT849_HI.contig_6.region001,SaCNT849_HI_c6_001,arenicola,1,GCF2022,M3
SaCNS744_FJ.contig_12.region001,SaCNS744_FJ_c12_001,arenicola,1,GCF1958,M3
SaCNH646_BA.contig_30.region001,SaCNH646_BA_c30_001,arenicola,1,GCF1958,M3
SpCNY202_SC.contig_55.region001,SpCNY202_SC_c55_001,cortesiana,1,GCF4782,M3
SpCNY202_SC.contig_40.region001,SpCNY202_SC_c40_001,cortesiana,1,GCF4093,M3
SaCNY685_YU.contig_9.region001,SaCNY685_YU_c9_001,arenicola,1,GCF1958,M3
SaCNR425_GU.contig_9.region001,SaCNR425_GU_c9_001,arenicola,1,GCF2038,M3
SpCNT001_FJ.contig_48.region001,SpCNT001_FJ_c48_001,pacifica,1,GCF3865,M3
SaCNS205_PL.contig_0.region027,SaCNS205_PL_c0_027,arenicola,1,GCF1958,M3
SpCNR909_PL.contig_39.region001,SpCNR909_PL_c39_001,pacifica,1,GCF4007,M3
SpCNS860_FJ.contig_15.region001,SpCNS860_FJ_c15_001,oceanensis,1,GCF4068,M3
SaCNS296_PL.contig_4.region002,SaCNS296_PL_c4_002,arenicola,1,GCF1958,M3
SpDSM45549_FJ.contig_0.region008,SpDSM45549_FJ_c0_008,mooreana,1,GCF4089,M3
SpCNS055_PL.contig_18.region001,SpCNS055_PL_c18_001,vitiensis,1,GCF4007,M3
SpCNT851_HI.contig_34.region001,SpCNT851_HI_c34_001,pacifica,1,GCF4007,M3
SaCNT850_HI.contig_14.region001,SaCNT850_HI_c14_001,arenicola,1,GCF2022,M3
BGC0001087.1,Sioxanthin,knownBGC,5,GCF4068,M3
SpCNH732_RS.contig_20.region001,SpCNH732_RS_c20_001,pacifica,1,GCF4007,M3
StCNB440_BA.contig_0.region017,StCNB440_BA_c0_017,tropica,1,GCF4826,M3
SaCNH962_SC.contig_21.region001,SaCNH962_SC_c21_001,arenicola,1,GCF1958,M3
StCNY012_BA.contig_16.region001,StCNY012_BA_c16_001,tropica,1,GCF4782,M3
SaCNY694_YU.contig_36.region001,SaCNY694_YU_c36_001,arenicola,1,GCF3865,M3
SaCNS342_FJ.contig_9.region001,SaCNS342_FJ_c9_001,arenicola,1,GCF1958,M3
StCNT261_BA.contig_17.region001,StCNT261_BA_c17_001,tropica,1,GCF4826,M3
SpDSM45544_FJ.contig_0.region015,SpDSM45544_FJ_c0_015,pacifica,1,GCF4007,M3
SpCNY330_SC.contig_55.region001,SpCNY330_SC_c55_001,pacifica,1,GCF4089,M3
SaCNH643_BA.contig_16.region001,SaCNH643_BA_c16_001,arenicola,1,GCF2022,M3
SpCNT133_FJ.contig_11.region002,SpCNT133_FJ_c11_002,pacifica,1,GCF4093,M3
SaCNT799_HI.contig_15.region001,SaCNT799_HI_c15_001,arenicola,1,GCF2022,M3
SaCNY011_BA.contig_16.region001,SaCNY011_BA_c16_001,arenicola,1,GCF2022,M3
SaCNY694_YU.contig_1.region001,SaCNY694_YU_c1_001,arenicola,1,GCF1958,M3
SaDSM45545_FJ.contig_0.region019,SaDSM45545_FJ_c0_019,arenicola,1,GCF2038,M3
SpCNT584_FJ.contig_41.region001,SpCNT584_FJ_c41_001,oceanensis,1,GCF4068,M3
SaCNS673_FJ.contig_3.region001,SaCNS673_FJ_c3_001,arenicola,1,GCF1958,M3
StCNS197_BA.contig_5.region002,StCNS197_BA_c5_002,tropica,1,GCF4826,M3
SaCNR921_PL.contig_17.region001,SaCNR921_PL_c17_001,arenicola,1,GCF1958,M3
SaCNY237_FJ.contig_16.region001,SaCNY237_FJ_c16_001,arenicola,1,GCF1958,M3
SaCNS051_PL.contig_20.region001,SaCNS051_PL_c20_001,arenicola,1,GCF1958,M3
SaCNY234_FJ.contig_13.region001,SaCNY234_FJ_c13_001,arenicola,1,GCF1958,M3
SaCNB458_BA.contig_27.region001,SaCNB458_BA_c27_001,arenicola,1,GCF3865,M3
SpCNT131_FJ.contig_36.region001,SpCNT131_FJ_c36_001,pacifica,1,GCF4008,M3
SaCNQ748_GU.contig_1.region001,SaCNQ748_GU_c1_001,arenicola,1,GCF1958,M3
SpCNT855_HI.contig_24.region001,SpCNT855_HI_c24_001,pacifica,1,GCF4089,M3
SaCNY679_YU.contig_33.region001,SaCNY679_YU_c33_001,arenicola,1,GCF1958,M3
SaCNY280_FJ.contig_14.region001,SaCNY280_FJ_c14_001,arenicola,1,GCF2022,M3
SpCNT124_FJ.contig_27.region001,SpCNT124_FJ_c27_001,oceanensis,1,GCF4068,M3
SpCNY673_MD.contig_36.region001,SpCNY673_MD_c36_001,oceanensis,1,GCF4068,M3
SaCNX481_PM.contig_30.region001,SaCNX481_PM_c30_001,arenicola,1,GCF1958,M3
SpCNT609_FJ.contig_4.region002,SpCNT609_FJ_c4_002,pacifica,1,GCF4007,M3
SaCNY685_YU.contig_38.region001,SaCNY685_YU_c38_001,arenicola,1,GCF3865,M3
SpCNR909_PL.contig_53.region001,SpCNR909_PL_c53_001,pacifica,1,GCF3865,M3
StCNB476_BA.contig_16.region001,StCNB476_BA_c16_001,tropica,1,GCF4826,M3
SaCNH963_SC.contig_38.region001,SaCNH963_SC_c38_001,arenicola,1,GCF1958,M3
SaCNY230_FJ.contig_27.region001,SaCNY230_FJ_c27_001,arenicola,1,GCF1958,M3
SaCNH962_SC.contig_36.region001,SaCNH962_SC_c36_001,arenicola,1,GCF1958,M3
SpCNH732_RS.contig_8.region001,SpCNH732_RS_c8_001,pacifica,1,GCF3865,M3
SpCNR114_GU.contig_33.region001,SpCNR114_GU_c33_001,pacifica,1,GCF4008,M3
SpCNY239_FJ.contig_45.region001,SpCNY239_FJ_c45_001,pacifica,1,GCF3865,M3
SaCNH963_SC.contig_24.region001,SaCNH963_SC_c24_001,arenicola,1,GCF1958,M3
SaCNS205_PL.contig_0.region026,SaCNS205_PL_c0_026,arenicola,1,GCF1958,M3
SpCNT003_FJ.contig_48.region001,SpCNT003_FJ_c48_001,pacifica,1,GCF4008,M3
SpCNY498_PV.contig_5.region001,SpCNY498_PV_c5_001,pacifica,1,GCF3865,M3
SpCNT569_FJ.contig_5.region001,SpCNT569_FJ_c5_001,fenicalii,1,GCF4089,M3
SaCNB527_BA.contig_19.region001,SaCNB527_BA_c19_001,arenicola,1,GCF2038,M3
SaCNT859_HI.contig_36.region001,SaCNT859_HI_c36_001,arenicola,1,GCF1958,M3
SpCNS801_FJ.contig_15.region001,SpCNS801_FJ_c15_001,vitiensis,1,GCF4068,M3
SaCNS325_PL.contig_3.region001,SaCNS325_PL_c3_001,arenicola,1,GCF1958,M3
SaCNB527_BA.contig_10.region001,SaCNB527_BA_c10_001,arenicola,1,GCF1958,M3
SpCNT796_HI.contig_36.region001,SpCNT796_HI_c36_001,pacifica,1,GCF4007,M3
SaCNH646_BA.contig_12.region001,SaCNH646_BA_c12_001,arenicola,1,GCF2022,M3
SaCNY679_YU.contig_0.region001,SaCNY679_YU_c0_001,arenicola,1,GCF2022,M3
SaCNS820_FJ.contig_3.region001,SaCNS820_FJ_c3_001,arenicola,1,GCF1958,M3
SaCNY244_FJ.contig_4.region001,SaCNY244_FJ_c4_001,arenicola,1,GCF1958,M3
StCNS197_BA.contig_8.region001,StCNS197_BA_c8_001,tropica,1,GCF4782,M3
SaCNY256_FJ.contig_3.region001,SaCNY256_FJ_c3_001,arenicola,1,GCF1958,M3
SaCNT859_HI.contig_15.region001,SaCNT859_HI_c15_001,arenicola,1,GCF2022,M3
SpCNR114_GU.contig_16.region001,SpCNR114_GU_c16_001,pacifica,1,GCF4068,M3
StCNT261_BA.contig_1.region001,StCNT261_BA_c1_001,tropica,1,GCF4782,M3
SaCNX508_PM.contig_17.region001,SaCNX508_PM_c17_001,arenicola,1,GCF1958,M3
SaCNX508_PM.contig_8.region001,SaCNX508_PM_c8_001,arenicola,1,GCF1958,M3
SaCNY282_FJ.contig_3.region001,SaCNY282_FJ_c3_001,arenicola,1,GCF1958,M3
SaCNY690_YU.contig_39.region001,SaCNY690_YU_c39_001,arenicola,1,GCF3865,M3
StCNT250_BA.contig_2.region001,StCNT250_BA_c2_001,tropica,1,GCF4782,M3
SaCNS848_FJ.contig_5.region002,SaCNS848_FJ_c5_002,arenicola,1,GCF2022,M3
SpCNY666_MD.contig_44.region001,SpCNY666_MD_c44_001,goodfellowii,1,GCF4089,M3
SpCNY331_SC.contig_64.region001,SpCNY331_SC_c64_001,pacifica,1,GCF4089,M3
SpCNS996_FJ.contig_21.region001,SpCNS996_FJ_c21_001,oceanensis,1,GCF4093,M3
SpCNT603_FJ.contig_35.region001,SpCNT603_FJ_c35_001,pacifica,1,GCF3865,M3
SaCNH996B_SC.contig_32.region001,SaCNH996B_SC_c32_001,arenicola,1,GCF1958,M3
SaCNP105_SC.contig_16.region001,SaCNP105_SC_c16_001,arenicola,1,GCF2022,M3
SaCNT798_HI.contig_8.region002,SaCNT798_HI_c8_002,arenicola,1,GCF2022,M3
SpCNY646_RS.contig_1.region002,SpCNY646_RS_c1_002,mooreana,1,GCF4782,M3
SaCNY486_PV.contig_26.region001,SaCNY486_PV_c26_001,arenicola,1,GCF1958,M3
SpCNT851_HI.contig_35.region001,SpCNT851_HI_c35_001,pacifica,1,GCF3865,M3
SaCNS744_FJ.contig_6.region001,SaCNS744_FJ_c6_001,arenicola,1,GCF1958,M3
SpCNY330_SC.contig_37.region001,SpCNY330_SC_c37_001,pacifica,1,GCF3865,M3
SpCNR942_PL.contig_23.region001,SpCNR942_PL_c23_001,fenicalii,1,GCF4093,M3
SpCNT796_HI.contig_37.region001,SpCNT796_HI_c37_001,pacifica,1,GCF3865,M3
StCNT250_BA.contig_3.region002,StCNT250_BA_c3_002,tropica,1,GCF4826,M3
SpCNQ768_GU.contig_6.region001,SpCNQ768_GU_c6_001,pacifica,1,GCF3865,M3
SpCNY363_SC.contig_39.region001,SpCNY363_SC_c39_001,pacifica,1,GCF3865,M3
SpCNS237_PL.contig_1.region003,SpCNS237_PL_c1_003,mooreana,1,GCF4093,M3
SpDSM45544_FJ.contig_0.region020,SpDSM45544_FJ_c0_020,pacifica,1,GCF3865,M3
SpCNT045_FJ.contig_19.region001,SpCNT045_FJ_c19_001,oceanensis,1,GCF4093,M3
SpDSM45547_FJ.contig_0.region022,SpDSM45547_FJ_c0_022,oceanensis,1,GCF2030,M3
SpCNT603_FJ.contig_7.region001,SpCNT603_FJ_c7_001,pacifica,1,GCF3572,M4
SpDSM45544_FJ.contig_0.region009,SpDSM45544_FJ_c0_009,pacifica,1,GCF3572,M4
SpCNR894_PL.contig_1.region001,SpCNR894_PL_c1_001,pacifica,1,GCF3572,M4
SpCNT584_FJ.contig_7.region001,SpCNT584_FJ_c7_001,oceanensis,1,GCF3572,M4
SaCNR107_GU.contig_18.region001,SaCNR107_GU_c18_001,arenicola,1,GCF3059,M4
SaCNS744_FJ.contig_3.region001,SaCNS744_FJ_c3_001,arenicola,1,GCF3059,M4
SaCNH905_BA.contig_3.region001,SaCNH905_BA_c3_001,arenicola,1,GCF3059,M4
SaCNY486_PV.contig_6.region001,SaCNY486_PV_c6_001,arenicola,1,GCF3059,M4
SpCNT084_FJ.contig_2.region002,SpCNT084_FJ_c2_002,pacifica,1,GCF3572,M4
SaCNH941_SC.contig_22.region001,SaCNH941_SC_c22_001,arenicola,1,GCF3059,M4
SaCNY011_BA.contig_25.region001,SaCNY011_BA_c25_001,arenicola,1,GCF3059,M4
SpCNS860_FJ.contig_3.region001,SpCNS860_FJ_c3_001,oceanensis,1,GCF3572,M4
SaCNT800_HI.contig_2.region001,SaCNT800_HI_c2_001,arenicola,1,GCF3059,M4
SpCNT124_FJ.contig_9.region001,SpCNT124_FJ_c9_001,oceanensis,1,GCF3572,M4
SaCNY694_YU.contig_9.region001,SaCNY694_YU_c9_001,arenicola,1,GCF3059,M4
SpCNY666_MD.contig_0.region001,SpCNY666_MD_c0_001,goodfellowii,1,GCF3059,M4
SaCNY256_FJ.contig_7.region001,SaCNY256_FJ_c7_001,arenicola,1,GCF3059,M4
SpCNT029_FJ.contig_7.region001,SpCNT029_FJ_c7_001,oceanensis,1,GCF3572,M4
SaCNX482_PM.contig_2.region001,SaCNX482_PM_c2_001,arenicola,1,GCF3059,M4
SpCNS055_PL.contig_1.region001,SpCNS055_PL_c1_001,vitiensis,1,GCF3572,M4
SpCNS996_FJ.contig_0.region001,SpCNS996_FJ_c0_001,oceanensis,1,GCF3572,M4
SaCNH996B_SC.contig_3.region001,SaCNH996B_SC_c3_001,arenicola,1,GCF3059,M4
SpCNR114_GU.contig_8.region001,SpCNR114_GU_c8_001,pacifica,1,GCF3572,M4
SpCNR909_PL.contig_5.region001,SpCNR909_PL_c5_001,pacifica,1,GCF3572,M4
SaCNS673_FJ.contig_10.region001,SaCNS673_FJ_c10_001,arenicola,1,GCF3059,M4
SpCNR510_GU.contig_1.region002,SpCNR510_GU_c1_002,pacifica,1,GCF3572,M4
SaCNH718_RS.contig_0.region001,SaCNH718_RS_c0_001,arenicola,1,GCF3059,M4
SaCNY679_YU.contig_9.region001,SaCNY679_YU_c9_001,arenicola,1,GCF3059,M4
SaCNH962_SC.contig_6.region001,SaCNH962_SC_c6_001,arenicola,1,GCF3059,M4
SaCNP193_SC.contig_23.region001,SaCNP193_SC_c23_001,arenicola,1,GCF3059,M4
SpCNT609_FJ.contig_0.region002,SpCNT609_FJ_c0_002,pacifica,1,GCF3572,M4
SpCNY330_SC.contig_2.region002,SpCNY330_SC_c2_002,pacifica,1,GCF3572,M4
SpCNS103_PL.contig_1.region002,SpCNS103_PL_c1_002,pacifica,1,GCF3572,M4
SaCNX891_PM.contig_4.region001,SaCNX891_PM_c4_001,arenicola,1,GCF3572,M4
SpCNT855_HI.contig_6.region001,SpCNT855_HI_c6_001,pacifica,1,GCF3572,M4
SaCNT849_HI.contig_2.region001,SaCNT849_HI_c2_001,arenicola,1,GCF3059,M4
SaCNX508_PM.contig_28.region001,SaCNX508_PM_c28_001,arenicola,1,GCF3059,M4
SpCNT131_FJ.contig_4.region001,SpCNT131_FJ_c4_001,pacifica,1,GCF3572,M4
SpCNY703_MD.contig_1.region001,SpCNY703_MD_c1_001,oceanensis,1,GCF3572,M4
SaCNH646_BA.contig_19.region001,SaCNH646_BA_c19_001,arenicola,1,GCF3059,M4
SpCNT403_FJ.contig_0.region001,SpCNT403_FJ_c0_001,oceanensis,1,GCF3572,M4
SaCNQ748_GU.contig_5.region001,SaCNQ748_GU_c5_001,arenicola,1,GCF3059,M4
SaCNR425_GU.contig_17.region001,SaCNR425_GU_c17_001,arenicola,1,GCF3059,M4
SaCNP105_SC.contig_4.region001,SaCNP105_SC_c4_001,arenicola,1,GCF3059,M4
SpCNH732_RS.contig_2.region002,SpCNH732_RS_c2_002,pacifica,1,GCF3572,M4
SaCNS820_FJ.contig_19.region001,SaCNS820_FJ_c19_001,arenicola,1,GCF3059,M4
SpCNY239_FJ.contig_0.region002,SpCNY239_FJ_c0_002,pacifica,1,GCF3572,M4
SaCNT005_FJ.contig_26.region001,SaCNT005_FJ_c26_001,arenicola,1,GCF3059,M4
SpCNY331_SC.contig_3.region001,SpCNY331_SC_c3_001,pacifica,1,GCF3572,M4
SaCNS051_PL.contig_1.region001,SaCNS051_PL_c1_001,arenicola,1,GCF3059,M4
SaCNY231_FJ.contig_1.region001,SaCNY231_FJ_c1_001,arenicola,1,GCF3059,M4
SaCNY280_FJ.contig_20.region001,SaCNY280_FJ_c20_001,arenicola,1,GCF3059,M4
SpCNT569_FJ.contig_0.region001,SpCNT569_FJ_c0_001,fenicalii,1,GCF3572,M4
SaCNS243_PL.contig_2.region001,SaCNS243_PL_c2_001,arenicola,1,GCF3059,M4
SpDSM45543_FJ.contig_0.region005,SpDSM45543_FJ_c0_005,oceanensis,1,GCF3572,M4
SpCNT001_FJ.contig_5.region001,SpCNT001_FJ_c5_001,pacifica,1,GCF3572,M4
SpCNT133_FJ.contig_4.region001,SpCNT133_FJ_c4_001,pacifica,1,GCF3572,M4
SaCNH964_SC.contig_5.region001,SaCNH964_SC_c5_001,arenicola,1,GCF3059,M4
