"Id","Label","clade","size","GCF.num"
"SaCNH962_SC.contig_38.region001","SaCNH962_SC_c38_001","arenicola","1","GCF2031"
"SaCNH962_SC.contig_4.region001","SaCNH962_SC_c4_001","arenicola","1","GCF2047"
"SaCNH962_SC.contig_4.region002","SaCNH962_SC_c4_002","arenicola","1","GCF2046"
"SaCNH962_SC.contig_42.region001","SaCNH962_SC_c42_001","arenicola","1","GCF2890"
"SaCNH962_SC.contig_43.region001","SaCNH962_SC_c43_001","arenicola","1","GCF3394"
"SaCNH962_SC.contig_5.region001","SaCNH962_SC_c5_001","arenicola","1","GCF2045"
"SaCNH962_SC.contig_50.region001","SaCNH962_SC_c50_001","arenicola","1","GCF3040"
"SaCNH962_SC.contig_53.region001","SaCNH962_SC_c53_001","arenicola","1","GCF2044"
"SaCNH962_SC.contig_6.region001","SaCNH962_SC_c6_001","arenicola","1","GCF3059"
"SaCNH962_SC.contig_63.region001","SaCNH962_SC_c63_001","arenicola","1","GCF2071"
"SaCNH962_SC.contig_7.region001","SaCNH962_SC_c7_001","arenicola","1","GCF2040"
"SaCNH962_SC.contig_8.region001","SaCNH962_SC_c8_001","arenicola","1","GCF2537"
"SaCNH962_SC.contig_8.region002","SaCNH962_SC_c8_002","arenicola","1","GCF2074"
"SaCNH963_SC.contig_1.region001","SaCNH963_SC_c1_001","arenicola","1","GCF2547"
"SaCNH963_SC.contig_12.region001","SaCNH963_SC_c12_001","arenicola","1","GCF2042"
"SaCNH963_SC.contig_13.region001","SaCNH963_SC_c13_001","arenicola","1","GCF2172"
"SaCNH963_SC.contig_13.region002","SaCNH963_SC_c13_002","arenicola","1","GCF1937"
"SaCNH963_SC.contig_17.region001","SaCNH963_SC_c17_001","arenicola","1","GCF1429"
"SaCNH963_SC.contig_17.region002","SaCNH963_SC_c17_002","arenicola","1","GCF3069"
"SaCNH963_SC.contig_2.region001","SaCNH963_SC_c2_001","arenicola","1","GCF2414"
"SaCNH963_SC.contig_20.region001","SaCNH963_SC_c20_001","arenicola","1","GCF2428"
"SaCNH963_SC.contig_24.region001","SaCNH963_SC_c24_001","arenicola","1","GCF1958"
"SaCNH963_SC.contig_26.region001","SaCNH963_SC_c26_001","arenicola","1","GCF2025"
"SaCNH963_SC.contig_29.region001","SaCNH963_SC_c29_001","arenicola","1","GCF2010"
"SaCNH963_SC.contig_3.region001","SaCNH963_SC_c3_001","arenicola","1","GCF2040"
"SaCNH963_SC.contig_3.region002","SaCNH963_SC_c3_002","arenicola","1","GCF2087"
"SaCNH963_SC.contig_3.region003","SaCNH963_SC_c3_003","arenicola","1","GCF2165"
"SaCNH963_SC.contig_38.region001","SaCNH963_SC_c38_001","arenicola","1","GCF1958"
"SaCNH963_SC.contig_39.region001","SaCNH963_SC_c39_001","arenicola","1","GCF2031"
"SaCNH963_SC.contig_44.region001","SaCNH963_SC_c44_001","arenicola","1","GCF2890"
"SaCNH963_SC.contig_45.region001","SaCNH963_SC_c45_001","arenicola","1","GCF3394"
"SaCNH963_SC.contig_5.region001","SaCNH963_SC_c5_001","arenicola","1","GCF2046"
"SaCNH963_SC.contig_5.region002","SaCNH963_SC_c5_002","arenicola","1","GCF2047"
"SaCNH963_SC.contig_54.region001","SaCNH963_SC_c54_001","arenicola","1","GCF3040"
"SaCNH963_SC.contig_59.region001","SaCNH963_SC_c59_001","arenicola","1","GCF2044"
"SaCNH963_SC.contig_6.region001","SaCNH963_SC_c6_001","arenicola","1","GCF3059"
"SaCNH963_SC.contig_7.region001","SaCNH963_SC_c7_001","arenicola","1","GCF2045"
"SaCNH963_SC.contig_74.region001","SaCNH963_SC_c74_001","arenicola","1","GCF2071"
"SaCNH963_SC.contig_8.region001","SaCNH963_SC_c8_001","arenicola","1","GCF2537"
"SaCNH963_SC.contig_8.region002","SaCNH963_SC_c8_002","arenicola","1","GCF2074"
"SaCNH964_SC.contig_0.region001","SaCNH964_SC_c0_001","arenicola","1","GCF2547"
"SaCNH964_SC.contig_1.region001","SaCNH964_SC_c1_001","arenicola","1","GCF2414"
"SaCNH964_SC.contig_1.region002","SaCNH964_SC_c1_002","arenicola","1","GCF3439"
"SaCNH964_SC.contig_10.region001","SaCNH964_SC_c10_001","arenicola","1","GCF2557"
"SaCNH964_SC.contig_10.region002","SaCNH964_SC_c10_002","arenicola","1","GCF2165"
"SaCNH964_SC.contig_14.region001","SaCNH964_SC_c14_001","arenicola","1","GCF2022"
"SaCNH964_SC.contig_15.region001","SaCNH964_SC_c15_001","arenicola","1","GCF2040"
"SaCNH964_SC.contig_16.region001","SaCNH964_SC_c16_001","arenicola","1","GCF2046"
"SaCNH964_SC.contig_19.region001","SaCNH964_SC_c19_001","arenicola","1","GCF2031"
"SaCNH964_SC.contig_25.region001","SaCNH964_SC_c25_001","arenicola","1","GCF4370"
"SaCNH964_SC.contig_3.region001","SaCNH964_SC_c3_001","arenicola","1","GCF2010"
"SaCNH964_SC.contig_3.region002","SaCNH964_SC_c3_002","arenicola","1","GCF2025"
"SaCNH964_SC.contig_3.region003","SaCNH964_SC_c3_003","arenicola","1","GCF2890"
"SaCNH964_SC.contig_3.region004","SaCNH964_SC_c3_004","arenicola","1","GCF2423"
"SaCNH964_SC.contig_30.region001","SaCNH964_SC_c30_001","arenicola","1","GCF3070"
"SaCNH964_SC.contig_31.region001","SaCNH964_SC_c31_001","arenicola","1","GCF2038"
"SaCNH964_SC.contig_34.region001","SaCNH964_SC_c34_001","arenicola","1","GCF2028"
"SaCNH964_SC.contig_35.region001","SaCNH964_SC_c35_001","arenicola","1","GCF2027"
"SaCNH964_SC.contig_38.region001","SaCNH964_SC_c38_001","arenicola","1","GCF2034"
"SaCNH964_SC.contig_4.region001","SaCNH964_SC_c4_001","arenicola","1","GCF2042"
"SaCNH964_SC.contig_40.region001","SaCNH964_SC_c40_001","arenicola","1","GCF2027"
"SaCNH964_SC.contig_41.region001","SaCNH964_SC_c41_001","arenicola","1","GCF2034"
"SaCNH964_SC.contig_45.region001","SaCNH964_SC_c45_001","arenicola","1","GCF2769"
"SaCNH964_SC.contig_46.region001","SaCNH964_SC_c46_001","arenicola","1","GCF2023"
"SaCNH964_SC.contig_5.region001","SaCNH964_SC_c5_001","arenicola","1","GCF3059"
"SaCNH964_SC.contig_52.region001","SaCNH964_SC_c52_001","arenicola","1","GCF2044"
"SaCNH964_SC.contig_6.region001","SaCNH964_SC_c6_001","arenicola","1","GCF2047"
"SaCNH964_SC.contig_6.region002","SaCNH964_SC_c6_002","arenicola","1","GCF3248"
"SaCNH964_SC.contig_7.region001","SaCNH964_SC_c7_001","arenicola","1","GCF2045"
"SaCNH964_SC.contig_8.region001","SaCNH964_SC_c8_001","arenicola","1","GCF2172"
"SaCNH964_SC.contig_8.region002","SaCNH964_SC_c8_002","arenicola","1","GCF2030"
"SaCNH996_SC.contig_0.region001","SaCNH996_SC_c0_001","arenicola","1","GCF2547"
"SaCNH996_SC.contig_1.region001","SaCNH996_SC_c1_001","arenicola","1","GCF4600"
"SaCNH996_SC.contig_1.region002","SaCNH996_SC_c1_002","arenicola","1","GCF2046"
"SaCNH996_SC.contig_1.region003","SaCNH996_SC_c1_003","arenicola","1","GCF2047"
"SaCNH996_SC.contig_11.region001","SaCNH996_SC_c11_001","arenicola","1","GCF2042"
"SaCNH996_SC.contig_19.region001","SaCNH996_SC_c19_001","arenicola","1","GCF2428"
"SaCNH996_SC.contig_21.region001","SaCNH996_SC_c21_001","arenicola","1","GCF2172"
"SaCNH996_SC.contig_22.region001","SaCNH996_SC_c22_001","arenicola","1","GCF3069"
"SaCNH996_SC.contig_24.region001","SaCNH996_SC_c24_001","arenicola","1","GCF2144"
"SaCNH996_SC.contig_29.region001","SaCNH996_SC_c29_001","arenicola","1","GCF1958"
"SaCNH996_SC.contig_31.region001","SaCNH996_SC_c31_001","arenicola","1","GCF2557"
"SaCNH996_SC.contig_32.region001","SaCNH996_SC_c32_001","arenicola","1","GCF1958"
"SaCNH996_SC.contig_34.region001","SaCNH996_SC_c34_001","arenicola","1","GCF2025"
"SaCNH996_SC.contig_35.region001","SaCNH996_SC_c35_001","arenicola","1","GCF1937"
"SaCNH996_SC.contig_38.region001","SaCNH996_SC_c38_001","arenicola","1","GCF3374"
"SaCNH996_SC.contig_4.region001","SaCNH996_SC_c4_001","arenicola","1","GCF3059"
"SaCNH996_SC.contig_40.region001","SaCNH996_SC_c40_001","arenicola","1","GCF2531"
"SaCNH996_SC.contig_43.region001","SaCNH996_SC_c43_001","arenicola","1","GCF1429"
"SaCNH996_SC.contig_44.region001","SaCNH996_SC_c44_001","arenicola","1","GCF2031"
"SaCNH996_SC.contig_45.region001","SaCNH996_SC_c45_001","arenicola","1","GCF3394"
"SaCNH996_SC.contig_47.region001","SaCNH996_SC_c47_001","arenicola","1","GCF2890"
"SaCNH996_SC.contig_56.region001","SaCNH996_SC_c56_001","arenicola","1","GCF2158"
"SaCNH996_SC.contig_57.region001","SaCNH996_SC_c57_001","arenicola","1","GCF3040"
"SaCNH996_SC.contig_58.region001","SaCNH996_SC_c58_001","arenicola","1","GCF2686"
"SaCNH996_SC.contig_59.region001","SaCNH996_SC_c59_001","arenicola","1","GCF4756"
"SaCNH996_SC.contig_6.region001","SaCNH996_SC_c6_001","arenicola","1","GCF2040"
"SaCNH996_SC.contig_66.region001","SaCNH996_SC_c66_001","arenicola","1","GCF2044"
"SaCNH996_SC.contig_7.region001","SaCNH996_SC_c7_001","arenicola","1","GCF2045"
"SaCNH996_SC.contig_71.region001","SaCNH996_SC_c71_001","arenicola","1","GCF2532"
"SaCNH996_SC.contig_77.region001","SaCNH996_SC_c77_001","arenicola","1","GCF2165"
"SaCNH996_SC.contig_8.region001","SaCNH996_SC_c8_001","arenicola","1","GCF2414"
"SaCNH996_SC.contig_9.region001","SaCNH996_SC_c9_001","arenicola","1","GCF2162"
"SaCNH996B_SC.contig_0.region001","SaCNH996B_SC_c0_001","arenicola","1","GCF2547"
"SaCNH996B_SC.contig_1.region001","SaCNH996B_SC_c1_001","arenicola","1","GCF2047"
"SaCNH996B_SC.contig_1.region002","SaCNH996B_SC_c1_002","arenicola","1","GCF2046"
"SaCNH996B_SC.contig_1.region003","SaCNH996B_SC_c1_003","arenicola","1","GCF4600"
"SaCNH996B_SC.contig_15.region001","SaCNH996B_SC_c15_001","arenicola","1","GCF2040"
"SaCNH996B_SC.contig_20.region001","SaCNH996B_SC_c20_001","arenicola","1","GCF2428"
"SaCNH996B_SC.contig_21.region001","SaCNH996B_SC_c21_001","arenicola","1","GCF2530"
"SaCNH996B_SC.contig_23.region001","SaCNH996B_SC_c23_001","arenicola","1","GCF1958"
"SaCNH996B_SC.contig_24.region001","SaCNH996B_SC_c24_001","arenicola","1","GCF2172"
"SaCNH996B_SC.contig_25.region001","SaCNH996B_SC_c25_001","arenicola","1","GCF3069"
"SaCNH996B_SC.contig_26.region001","SaCNH996B_SC_c26_001","arenicola","1","GCF2042"
"SaCNH996B_SC.contig_28.region001","SaCNH996B_SC_c28_001","arenicola","1","GCF2144"
"SaCNH996B_SC.contig_3.region001","SaCNH996B_SC_c3_001","arenicola","1","GCF3059"
"SaCNH996B_SC.contig_32.region001","SaCNH996B_SC_c32_001","arenicola","1","GCF1958"
"SaCNH996B_SC.contig_34.region001","SaCNH996B_SC_c34_001","arenicola","1","GCF2557"
"SaCNH996B_SC.contig_36.region001","SaCNH996B_SC_c36_001","arenicola","1","GCF2025"
"SaCNH996B_SC.contig_39.region001","SaCNH996B_SC_c39_001","arenicola","1","GCF1937"
"SaCNH996B_SC.contig_4.region001","SaCNH996B_SC_c4_001","arenicola","1","GCF2414"
"SaCNH996B_SC.contig_42.region001","SaCNH996B_SC_c42_001","arenicola","1","GCF2531"
"SaCNH996B_SC.contig_43.region001","SaCNH996B_SC_c43_001","arenicola","1","GCF3374"
"SaCNH996B_SC.contig_48.region001","SaCNH996B_SC_c48_001","arenicola","1","GCF1429"
"SaCNH996B_SC.contig_49.region001","SaCNH996B_SC_c49_001","arenicola","1","GCF2031"
"SaCNH996B_SC.contig_5.region001","SaCNH996B_SC_c5_001","arenicola","1","GCF2045"
"SaCNH996B_SC.contig_50.region001","SaCNH996B_SC_c50_001","arenicola","1","GCF2423"
"SaCNH996B_SC.contig_52.region001","SaCNH996B_SC_c52_001","arenicola","1","GCF2890"
"SaCNH996B_SC.contig_60.region001","SaCNH996B_SC_c60_001","arenicola","1","GCF2158"
"SaCNH996B_SC.contig_62.region001","SaCNH996B_SC_c62_001","arenicola","1","GCF2686"
"SaCNH996B_SC.contig_63.region001","SaCNH996B_SC_c63_001","arenicola","1","GCF3040"
"SaCNH996B_SC.contig_64.region001","SaCNH996B_SC_c64_001","arenicola","1","GCF4756"
"SaCNH996B_SC.contig_7.region001","SaCNH996B_SC_c7_001","arenicola","1","GCF2162"
"SaCNH996B_SC.contig_70.region001","SaCNH996B_SC_c70_001","arenicola","1","GCF2044"
"SaCNH996B_SC.contig_77.region001","SaCNH996B_SC_c77_001","arenicola","1","GCF2532"
"SaCNH996B_SC.contig_81.region001","SaCNH996B_SC_c81_001","arenicola","1","GCF2165"
"SaCNP105_SC.contig_0.region001","SaCNP105_SC_c0_001","arenicola","1","GCF2547"
"SaCNP105_SC.contig_11.region001","SaCNP105_SC_c11_001","arenicola","1","GCF2557"
"SaCNP105_SC.contig_11.region002","SaCNP105_SC_c11_002","arenicola","1","GCF2165"
"SaCNP105_SC.contig_15.region001","SaCNP105_SC_c15_001","arenicola","1","GCF2025"
"SaCNP105_SC.contig_15.region002","SaCNP105_SC_c15_002","arenicola","1","GCF2010"
"SaCNP105_SC.contig_16.region001","SaCNP105_SC_c16_001","arenicola","1","GCF2022"
"SaCNP105_SC.contig_17.region001","SaCNP105_SC_c17_001","arenicola","1","GCF2046"
"SaCNP105_SC.contig_19.region001","SaCNP105_SC_c19_001","arenicola","1","GCF2031"
"SaCNP105_SC.contig_2.region001","SaCNP105_SC_c2_001","arenicola","1","GCF2414"
"SaCNP105_SC.contig_2.region002","SaCNP105_SC_c2_002","arenicola","1","GCF3439"
"SaCNP105_SC.contig_25.region001","SaCNP105_SC_c25_001","arenicola","1","GCF2012"
"SaCNP105_SC.contig_26.region001","SaCNP105_SC_c26_001","arenicola","1","GCF2034"
"SaCNP105_SC.contig_28.region001","SaCNP105_SC_c28_001","arenicola","1","GCF3040"
"SaCNP105_SC.contig_3.region001","SaCNP105_SC_c3_001","arenicola","1","GCF2042"
"SaCNP105_SC.contig_30.region001","SaCNP105_SC_c30_001","arenicola","1","GCF2038"
"SaCNP105_SC.contig_31.region001","SaCNP105_SC_c31_001","arenicola","1","GCF2027"
"SaCNP105_SC.contig_36.region001","SaCNP105_SC_c36_001","arenicola","1","GCF2027"
"SaCNP105_SC.contig_37.region001","SaCNP105_SC_c37_001","arenicola","1","GCF2034"
"SaCNP105_SC.contig_4.region001","SaCNP105_SC_c4_001","arenicola","1","GCF3059"
"SaCNP105_SC.contig_40.region001","SaCNP105_SC_c40_001","arenicola","1","GCF3419"
"SaCNP105_SC.contig_45.region001","SaCNP105_SC_c45_001","arenicola","1","GCF2023"
"SaCNP105_SC.contig_48.region001","SaCNP105_SC_c48_001","arenicola","1","GCF2044"
"SaCNP105_SC.contig_5.region001","SaCNP105_SC_c5_001","arenicola","1","GCF3394"
"SaCNP105_SC.contig_5.region002","SaCNP105_SC_c5_002","arenicola","1","GCF2040"
"SaCNP105_SC.contig_6.region001","SaCNP105_SC_c6_001","arenicola","1","GCF2047"
"SaCNP105_SC.contig_6.region002","SaCNP105_SC_c6_002","arenicola","1","GCF3248"
"SaCNP105_SC.contig_7.region001","SaCNP105_SC_c7_001","arenicola","1","GCF2045"
"SaCNP105_SC.contig_9.region001","SaCNP105_SC_c9_001","arenicola","1","GCF2172"
"SaCNP105_SC.contig_9.region002","SaCNP105_SC_c9_002","arenicola","1","GCF2030"
"SaCNP193_SC.contig_1.region001","SaCNP193_SC_c1_001","arenicola","1","GCF2547"
"SaCNP193_SC.contig_11.region001","SaCNP193_SC_c11_001","arenicola","1","GCF2165"
"SaCNP193_SC.contig_11.region002","SaCNP193_SC_c11_002","arenicola","1","GCF2557"
"SaCNP193_SC.contig_13.region001","SaCNP193_SC_c13_001","arenicola","1","GCF2022"
"SaCNP193_SC.contig_15.region001","SaCNP193_SC_c15_001","arenicola","1","GCF2040"
"SaCNP193_SC.contig_16.region001","SaCNP193_SC_c16_001","arenicola","1","GCF2010"
"SaCNP193_SC.contig_16.region002","SaCNP193_SC_c16_002","arenicola","1","GCF2025"
"SaCNP193_SC.contig_17.region001","SaCNP193_SC_c17_001","arenicola","1","GCF3248"
"SaCNP193_SC.contig_19.region001","SaCNP193_SC_c19_001","arenicola","1","GCF2027"
"SaCNP193_SC.contig_2.region001","SaCNP193_SC_c2_001","arenicola","1","GCF3313"
"SaCNP193_SC.contig_2.region002","SaCNP193_SC_c2_002","arenicola","1","GCF2030"
"SaCNP193_SC.contig_2.region003","SaCNP193_SC_c2_003","arenicola","1","GCF2031"
"SaCNP193_SC.contig_21.region001","SaCNP193_SC_c21_001","arenicola","1","GCF2530"
"SaCNP193_SC.contig_23.region001","SaCNP193_SC_c23_001","arenicola","1","GCF3059"
"SaCNP193_SC.contig_27.region001","SaCNP193_SC_c27_001","arenicola","1","GCF2028"
"SaCNP193_SC.contig_28.region001","SaCNP193_SC_c28_001","arenicola","1","GCF3070"
"SaCNP193_SC.contig_3.region001","SaCNP193_SC_c3_001","arenicola","1","GCF3439"
"SaCNP193_SC.contig_3.region002","SaCNP193_SC_c3_002","arenicola","1","GCF2414"
"SaCNP193_SC.contig_31.region001","SaCNP193_SC_c31_001","arenicola","1","GCF2038"
"SaCNP193_SC.contig_32.region001","SaCNP193_SC_c32_001","arenicola","1","GCF2034"
"SaCNP193_SC.contig_33.region001","SaCNP193_SC_c33_001","arenicola","1","GCF2423"
"SaCNP193_SC.contig_39.region001","SaCNP193_SC_c39_001","arenicola","1","GCF2034"
"SaCNP193_SC.contig_4.region001","SaCNP193_SC_c4_001","arenicola","1","GCF2042"
"SaCNP193_SC.contig_41.region001","SaCNP193_SC_c41_001","arenicola","1","GCF2023"
"SaCNP193_SC.contig_43.region001","SaCNP193_SC_c43_001","arenicola","1","GCF2769"
"SaCNP193_SC.contig_5.region001","SaCNP193_SC_c5_001","arenicola","1","GCF2045"
"SaCNP193_SC.contig_50.region001","SaCNP193_SC_c50_001","arenicola","1","GCF2044"
"SaCNP193_SC.contig_6.region001","SaCNP193_SC_c6_001","arenicola","1","GCF2046"
"SaCNP193_SC.contig_6.region002","SaCNP193_SC_c6_002","arenicola","1","GCF2047"
"SaCNQ748_GU.contig_1.region001","SaCNQ748_GU_c1_001","arenicola","1","GCF1958"
"SaCNQ748_GU.contig_11.region001","SaCNQ748_GU_c11_001","arenicola","1","GCF2414"
"SaCNQ748_GU.contig_12.region001","SaCNQ748_GU_c12_001","arenicola","1","GCF2428"
"SaCNQ748_GU.contig_12.region002","SaCNQ748_GU_c12_002","arenicola","1","GCF2550"
"SaCNQ748_GU.contig_14.region001","SaCNQ748_GU_c14_001","arenicola","1","GCF3040"
"SaCNQ748_GU.contig_15.region001","SaCNQ748_GU_c15_001","arenicola","1","GCF2557"
"SaCNQ748_GU.contig_15.region002","SaCNQ748_GU_c15_002","arenicola","1","GCF2165"
"SaCNQ748_GU.contig_16.region001","SaCNQ748_GU_c16_001","arenicola","1","GCF2530"
"SaCNQ748_GU.contig_18.region001","SaCNQ748_GU_c18_001","arenicola","1","GCF3069"
"SaCNQ748_GU.contig_18.region002","SaCNQ748_GU_c18_002","arenicola","1","GCF3327"
"SaCNQ748_GU.contig_2.region001","SaCNQ748_GU_c2_001","arenicola","1","GCF2547"
"SaCNQ748_GU.contig_20.region001","SaCNQ748_GU_c20_001","arenicola","1","GCF2010"
"SaCNQ748_GU.contig_20.region002","SaCNQ748_GU_c20_002","arenicola","1","GCF3071"
"SaCNQ748_GU.contig_26.region001","SaCNQ748_GU_c26_001","arenicola","1","GCF2890"
"SaCNQ748_GU.contig_26.region002","SaCNQ748_GU_c26_002","arenicola","1","GCF2423"
"SaCNQ748_GU.contig_28.region001","SaCNQ748_GU_c28_001","arenicola","1","GCF3537"
"SaCNQ748_GU.contig_3.region001","SaCNQ748_GU_c3_001","arenicola","1","GCF3313"
"SaCNQ748_GU.contig_3.region002","SaCNQ748_GU_c3_002","arenicola","1","GCF1937"
"SaCNQ748_GU.contig_34.region001","SaCNQ748_GU_c34_001","arenicola","1","GCF3433"
"SaCNQ748_GU.contig_35.region001","SaCNQ748_GU_c35_001","arenicola","1","GCF3248"
"SaCNQ748_GU.contig_39.region001","SaCNQ748_GU_c39_001","arenicola","1","GCF2686"
"SaCNQ748_GU.contig_4.region001","SaCNQ748_GU_c4_001","arenicola","1","GCF2040"
"SaCNQ748_GU.contig_44.region001","SaCNQ748_GU_c44_001","arenicola","1","GCF2278"
"SaCNQ748_GU.contig_5.region001","SaCNQ748_GU_c5_001","arenicola","1","GCF3059"
"SaCNQ748_GU.contig_52.region001","SaCNQ748_GU_c52_001","arenicola","1","GCF2280"
"SaCNQ748_GU.contig_6.region001","SaCNQ748_GU_c6_001","arenicola","1","GCF2046"
"SaCNQ748_GU.contig_6.region002","SaCNQ748_GU_c6_002","arenicola","1","GCF2047"
"SaCNQ748_GU.contig_7.region001","SaCNQ748_GU_c7_001","arenicola","1","GCF2042"
"SaCNQ748_GU.contig_8.region001","SaCNQ748_GU_c8_001","arenicola","1","GCF2045"
"SaCNQ884_GU.contig_0.region001","SaCNQ884_GU_c0_001","arenicola","1","GCF2530"
"SaCNQ884_GU.contig_10.region001","SaCNQ884_GU_c10_001","arenicola","1","GCF2286"
"SaCNQ884_GU.contig_13.region001","SaCNQ884_GU_c13_001","arenicola","1","GCF2939"
"SaCNQ884_GU.contig_16.region001","SaCNQ884_GU_c16_001","arenicola","1","GCF2045"
"SaCNQ884_GU.contig_18.region001","SaCNQ884_GU_c18_001","arenicola","1","GCF2423"
"SaCNQ884_GU.contig_18.region002","SaCNQ884_GU_c18_002","arenicola","1","GCF2890"
"SaCNQ884_GU.contig_2.region001","SaCNQ884_GU_c2_001","arenicola","1","GCF1958"
"SaCNQ884_GU.contig_20.region001","SaCNQ884_GU_c20_001","arenicola","1","GCF2010"
"SaCNQ884_GU.contig_20.region002","SaCNQ884_GU_c20_002","arenicola","1","GCF3071"
"SaCNQ884_GU.contig_21.region001","SaCNQ884_GU_c21_001","arenicola","1","GCF3069"
"SaCNQ884_GU.contig_22.region001","SaCNQ884_GU_c22_001","arenicola","1","GCF3040"
"SaCNQ884_GU.contig_28.region001","SaCNQ884_GU_c28_001","arenicola","1","GCF2557"
"SaCNQ884_GU.contig_29.region001","SaCNQ884_GU_c29_001","arenicola","1","GCF3047"
"SaCNQ884_GU.contig_3.region001","SaCNQ884_GU_c3_001","arenicola","1","GCF2040"
"SaCNQ884_GU.contig_33.region001","SaCNQ884_GU_c33_001","arenicola","1","GCF3248"
"SaCNQ884_GU.contig_36.region001","SaCNQ884_GU_c36_001","arenicola","1","GCF2538"
"SaCNQ884_GU.contig_4.region001","SaCNQ884_GU_c4_001","arenicola","1","GCF3327"
"SaCNQ884_GU.contig_4.region002","SaCNQ884_GU_c4_002","arenicola","1","GCF2047"
"SaCNQ884_GU.contig_4.region003","SaCNQ884_GU_c4_003","arenicola","1","GCF2046"
"SaCNQ884_GU.contig_40.region001","SaCNQ884_GU_c40_001","arenicola","1","GCF2165"
"SaCNQ884_GU.contig_46.region001","SaCNQ884_GU_c46_001","arenicola","1","GCF2014"
"SaCNQ884_GU.contig_48.region001","SaCNQ884_GU_c48_001","arenicola","1","GCF2278"
"SaCNQ884_GU.contig_5.region001","SaCNQ884_GU_c5_001","arenicola","1","GCF2547"
"SaCNQ884_GU.contig_50.region001","SaCNQ884_GU_c50_001","arenicola","1","GCF2044"
"SaCNQ884_GU.contig_51.region001","SaCNQ884_GU_c51_001","arenicola","1","GCF4423"
"SaCNQ884_GU.contig_55.region001","SaCNQ884_GU_c55_001","arenicola","1","GCF4420"
"SaCNQ884_GU.contig_6.region001","SaCNQ884_GU_c6_001","arenicola","1","GCF3059"
"SaCNQ884_GU.contig_61.region001","SaCNQ884_GU_c61_001","arenicola","1","GCF2312"
"SaCNQ884_GU.contig_8.region001","SaCNQ884_GU_c8_001","arenicola","1","GCF2428"
"SaCNQ884_GU.contig_9.region001","SaCNQ884_GU_c9_001","arenicola","1","GCF1937"
"SaCNQ884_GU.contig_9.region002","SaCNQ884_GU_c9_002","arenicola","1","GCF3313"
"SaCNR107_GU.contig_0.region001","SaCNR107_GU_c0_001","arenicola","1","GCF3433"
"SaCNR107_GU.contig_0.region002","SaCNR107_GU_c0_002","arenicola","1","GCF2040"
"SaCNR107_GU.contig_0.region003","SaCNR107_GU_c0_003","arenicola","1","GCF2318"
"SaCNR107_GU.contig_0.region004","SaCNR107_GU_c0_004","arenicola","1","GCF2547"
"SaCNR107_GU.contig_1.region001","SaCNR107_GU_c1_001","arenicola","1","GCF2530"
"SaCNR107_GU.contig_11.region001","SaCNR107_GU_c11_001","arenicola","1","GCF1937"
"SaCNR107_GU.contig_11.region002","SaCNR107_GU_c11_002","arenicola","1","GCF3313"
"SaCNR107_GU.contig_12.region001","SaCNR107_GU_c12_001","arenicola","1","GCF3047"
"SaCNR107_GU.contig_16.region001","SaCNR107_GU_c16_001","arenicola","1","GCF3248"
